time,open,high,low,close,volume
2026-06-15 21:15:00+00:00,66487.5,66499.9921875,66477.2265625,66498.1328125,0
2026-06-15 21:20:00+00:00,66498.140625,66531.546875,66493.9765625,66522.3515625,0
2026-06-15 21:25:00+00:00,66518.6484375,66518.6484375,66362.5078125,66376.796875,0
2026-06-15 21:30:00+00:00,66370.2578125,66420.2734375,66293.6328125,66420.2734375,0
2026-06-15 21:35:00+00:00,66417.296875,66442.890625,66389.7265625,66395.296875,0
2026-06-15 21:40:00+00:00,66420.1875,66429.2734375,66374.671875,66409.140625,0
2026-06-15 21:45:00+00:00,66392.9609375,66409.1484375,66348.9296875,66355.3515625,0
2026-06-15 21:50:00+00:00,66362.4765625,66406.5703125,66358.2578125,66367.65625,0
2026-06-15 21:55:00+00:00,66367.703125,66379.5625,66328.46875,66335.40625,0
2026-06-15 22:00:00+00:00,66330.9609375,66427.8828125,66330.9609375,66412.7890625,0
2026-06-15 22:05:00+00:00,66407.0703125,66434.390625,66400.0,66411.1328125,0
2026-06-15 22:10:00+00:00,66402.78125,66438.3515625,66327.3125,66327.3125,0
2026-06-15 22:15:00+00:00,66331.0,66374.7890625,66317.25,66333.9296875,0
2026-06-15 22:20:00+00:00,66335.5234375,66365.7109375,66187.8671875,66188.2265625,0
2026-06-15 22:25:00+00:00,66189.171875,66203.671875,66059.9921875,66121.1484375,0
2026-06-15 22:30:00+00:00,66121.15625,66229.5234375,66053.75,66206.8203125,10635264
2026-06-15 22:35:00+00:00,66195.0,66286.0,66186.0,66271.390625,917504
2026-06-15 22:40:00+00:00,66263.9921875,66320.328125,66225.796875,66255.703125,0
2026-06-15 22:45:00+00:00,66247.7734375,66283.9921875,66154.8984375,66168.0,0
2026-06-15 22:50:00+00:00,66175.0390625,66239.7578125,66156.703125,66175.4375,204695552
2026-06-15 22:55:00+00:00,66158.7109375,66214.359375,66150.75,66156.0,46452736
2026-06-15 23:00:00+00:00,66155.9921875,66186.796875,66134.25,66161.421875,0
2026-06-15 23:05:00+00:00,66174.328125,66239.8828125,66159.0703125,66209.8203125,0
2026-06-15 23:10:00+00:00,66209.8125,66246.0078125,66193.2109375,66222.421875,0
2026-06-15 23:15:00+00:00,66219.96875,66252.0078125,66128.0078125,66156.8671875,0
2026-06-15 23:20:00+00:00,66165.9609375,66165.9609375,66106.9375,66113.5234375,0
2026-06-15 23:25:00+00:00,66121.109375,66220.453125,66109.640625,66191.4609375,109787136
2026-06-15 23:30:00+00:00,66199.4296875,66199.4296875,66131.0234375,66138.953125,0
2026-06-15 23:35:00+00:00,66142.140625,66197.15625,66094.03125,66175.0390625,0
2026-06-15 23:40:00+00:00,66164.2109375,66235.2890625,66140.46875,66235.2890625,0
2026-06-15 23:45:00+00:00,66245.1484375,66261.2890625,66206.8828125,66231.53125,0
2026-06-15 23:50:00+00:00,66231.53125,66309.7421875,66231.53125,66293.96875,0
2026-06-15 23:55:00+00:00,66300.0,66318.8828125,66274.921875,66274.921875,73003008
2026-06-16 00:00:00+00:00,66265.8515625,66281.1328125,66224.9765625,66272.9609375,0
2026-06-16 00:05:00+00:00,66266.9296875,66339.6875,66259.5,66339.6875,0
2026-06-16 00:10:00+00:00,66346.6796875,66363.171875,66338.4921875,66348.5703125,0
2026-06-16 00:15:00+00:00,66353.4296875,66380.859375,66326.078125,66341.9765625,0
2026-06-16 00:20:00+00:00,66341.9765625,66341.9921875,66229.53125,66229.53125,0
2026-06-16 00:25:00+00:00,66231.9921875,66270.390625,66197.96875,66210.7890625,0
2026-06-16 00:30:00+00:00,66200.296875,66326.0078125,66200.296875,66286.7578125,0
2026-06-16 00:35:00+00:00,66304.9375,66346.0234375,66282.671875,66318.7421875,14577664
2026-06-16 00:40:00+00:00,66333.6796875,66421.8125,66333.6796875,66367.9921875,0
2026-06-16 00:45:00+00:00,66349.96875,66399.1328125,66312.0234375,66312.03125,0
2026-06-16 00:50:00+00:00,66312.0234375,66321.8828125,66251.5703125,66297.328125,0
2026-06-16 00:55:00+00:00,66301.796875,66301.796875,66193.2421875,66215.8984375,0
2026-06-16 01:00:00+00:00,66211.046875,66288.53125,66203.34375,66284.203125,0
2026-06-16 01:05:00+00:00,66284.2109375,66320.296875,66248.703125,66263.453125,0
2026-06-16 01:10:00+00:00,66263.4609375,66280.421875,66227.578125,66246.0234375,80613376
2026-06-16 01:15:00+00:00,66241.390625,66275.1015625,66215.90625,66224.9921875,61073408
2026-06-16 01:20:00+00:00,66224.9921875,66326.0,66224.9921875,66284.0078125,6926336
2026-06-16 01:25:00+00:00,66270.0078125,66343.03125,66270.0078125,66333.140625,0
2026-06-16 01:30:00+00:00,66333.140625,66376.3984375,66322.75,66345.390625,0
2026-06-16 01:35:00+00:00,66348.8828125,66364.0234375,66320.328125,66360.0234375,0
2026-06-16 01:40:00+00:00,66362.0078125,66362.0078125,66305.5703125,66319.2578125,538914816
2026-06-16 01:45:00+00:00,66316.4375,66355.2109375,66316.4375,66339.2578125,0
2026-06-16 01:50:00+00:00,66344.8203125,66381.03125,66320.0,66340.28125,0
2026-06-16 01:55:00+00:00,66340.9765625,66340.9765625,66277.203125,66304.171875,167344128
2026-06-16 02:00:00+00:00,66304.15625,66327.1171875,66236.0,66291.2265625,0
2026-06-16 02:05:00+00:00,66285.9765625,66329.390625,66252.2109375,66260.6484375,0
2026-06-16 02:10:00+00:00,66260.6484375,66260.6484375,66020.9921875,66020.9921875,0
2026-06-16 02:15:00+00:00,66043.3671875,66119.8671875,66017.1015625,66019.0234375,131233792
2026-06-16 02:20:00+00:00,66019.578125,66027.4296875,66000.0,66000.0078125,9056256
2026-06-16 02:25:00+00:00,65997.9921875,66006.6796875,65718.359375,65748.0078125,0
2026-06-16 02:30:00+00:00,65728.0703125,65888.0234375,65728.0703125,65756.71875,682014720
2026-06-16 02:35:00+00:00,65773.2265625,65876.0078125,65739.5,65838.28125,224462848
